groupeD_INTERFACE_NAME,iF_NAME,nodename,rowVersion,errors,hasErrors,customProperties
GE-1/2/1;GE-1/2/4;GE-1/2/7;GE-1/3/6,AE3,AWSHHGR-R01J-DK-EG,2024-07-17T15:09:58,,False,{}
GE-0/1/1;GE-0/1/2,AE55,AMIRIAH-R06J-C-EG,2024-07-27T08:55:18,,False,{}
GE-0/0/6;GE-0/1/0,AE53,AMIRIAH-R06J-C-EG,2024-07-27T08:55:18,,False,{}
GE-0/0/7;GE-0/1/3;GE-0/1/4,AE1,AMIRIAH-R06J-C-EG,2024-07-27T08:55:18,,False,{}
XE-2/0/0;XE-2/0/1,AE51,AMIRIAH-R06J-C-EG,2024-07-27T08:55:18,,False,{}
GE-0/0/2;GE-1/0/4,AE4,DIAST-R01J-DK-EG,2024-07-17T15:10:40,,False,{}
GE-0/0/7;GE-0/0/8,AE0,DIAST-R01J-DK-EG,2024-07-17T15:10:40,,False,{}
GE-0/0/1;GE-1/0/3;GE-1/0/7,AE2,DIAST-R01J-DK-EG,2024-07-17T15:10:40,,False,{}
GE-0/1/6;GE-0/2/0,AE0,AMRYAH-R03J-ALX-EG,2024-05-26T20:32:43,,False,{}
GE-0/0/5;GE-0/0/6,AE8,AMRYAH-R03J-ALX-EG,2024-05-26T20:32:43,,False,{}
XE-2/0/2;XE-2/0/3,AE61,AMRYAH-R03J-ALX-EG,2024-05-26T20:32:43,,False,{}
XE-2/0/0;XE-2/0/1,AE60,AMRYAH-R03J-ALX-EG,2024-05-26T20:32:43,,False,{}
XE-2/0/0;XE-2/0/1,AE12,KMHMADA-R04J-BH-EG,2024-07-31T18:13:32,,False,{}
GE-0/1/1;GE-1/1/6,AE2,KMHMADA-R04J-BH-EG,2024-07-31T18:13:32,,False,{}
GE-0/0/4;GE-0/0/5;GE-0/0/6,AE15,KMHMADA-R04J-BH-EG,2024-07-31T18:13:32,,False,{}
GE-1/0/2;GE-1/1/0,AE1,KMHMADA-R04J-BH-EG,2024-07-31T18:13:32,,False,{}
XE-2/0/2;XE-2/0/3,AE30,KMHMADA-R04J-BH-EG,2024-07-31T18:13:32,,False,{}
GE-0/1/6;GE-0/1/7,AE3,KMHMADA-R04J-BH-EG,2024-07-31T18:13:32,,False,{}
GE-0/1/3;GE-1/1/4,AE20,KMHMADA-R04J-BH-EG,2024-07-31T18:13:32,,False,{}
GE-0/0/7;GE-0/0/8,AE19,KMHMADA-R04J-BH-EG,2024-07-31T18:13:32,,False,{}
GE-0/1/4;GE-0/1/5,AE17,KMHMADA-R04J-BH-EG,2024-07-31T18:13:32,,False,{}
GE-0/0/9;GE-0/1/0;GE-0/1/2,AE14,KMHMADA-R04J-BH-EG,2024-07-31T18:13:32,,False,{}
GE-0/0/5;GE-0/0/6,AE0,WAKF-R01J-KN-EG,2024-07-23T18:10:09,,False,{}
GE-0/0/9;GE-0/1/5,AE1,WAKF-R01J-KN-EG,2024-07-23T18:10:09,,False,{}
GE-0/0/4;GE-0/3/9,AE0,FAYED-R01J-IS-EG,2024-07-31T18:14:09,,False,{}
GE-0/1/2;GE-0/2/9,AE40,MALLAWY-R02J-MN-EG,2024-07-04T16:18:13,,False,{}
GE-0/2/0;GE-1/0/7,AE5,MALLAWY-R02J-MN-EG,2024-07-04T16:18:13,,False,{}
GE-0/0/4;GE-0/0/9,AE4,MALLAWY-R02J-MN-EG,2024-07-04T16:18:13,,False,{}
XE-2/0/2;XE-2/0/3,AE30,MALLAWY-R02J-MN-EG,2024-07-04T16:18:13,,False,{}
XE-2/0/0;XE-2/0/1,AE10,MALLAWY-R02J-MN-EG,2024-07-04T16:18:13,,False,{}
GE-0/0/5;GE-0/0/6,AE1,MALLAWY-R02J-MN-EG,2024-07-04T16:18:13,,False,{}
GE-0/2/4;GE-0/2/5,AE8,MALLAWY-R02J-MN-EG,2024-07-04T16:18:13,,False,{}
GE-1/0/4;GE-1/0/5,AE67,MNSRWST-R09J-DK-EG,2024-05-31T20:06:59,,False,{}
GE-1/0/7;GE-1/0/9;GE-1/1/1,AE80,MNSRWST-R09J-DK-EG,2024-05-31T20:06:59,,False,{}
GE-0/2/0;GE-0/2/1;GE-1/0/8,AE8,MNSRWST-R09J-DK-EG,2024-05-31T20:06:59,,False,{}
GE-0/1/4;GE-0/1/6,AE77,MNSRWST-R09J-DK-EG,2024-05-31T20:06:59,,False,{}
GE-0/1/0;GE-0/1/1;GE-1/0/6,AE7,MNSRWST-R09J-DK-EG,2024-05-31T20:06:59,,False,{}
GE-0/3/3;GE-0/3/4,AE65,MNSRWST-R09J-DK-EG,2024-05-31T20:06:59,,False,{}
XE-2/0/2;XE-2/0/3,AE63,MNSRWST-R09J-DK-EG,2024-05-31T20:06:59,,False,{}
GE-0/3/1;GE-0/3/2;GE-0/3/8,AE6,MNSRWST-R09J-DK-EG,2024-05-31T20:06:59,,False,{}
GE-0/1/5;GE-1/1/2,AE18,MNSRWST-R09J-DK-EG,2024-05-31T20:06:59,,False,{}
GE-0/3/5;GE-0/3/6;GE-0/3/9,AE79,MNSRWST-R09J-DK-EG,2024-05-31T20:06:59,,False,{}
GE-0/0/4;GE-0/0/5;GE-0/1/3,AE75,MNSRWST-R09J-DK-EG,2024-05-31T20:06:59,,False,{}
GE-0/2/5;GE-0/2/6;GE-0/2/7,AE71,MNSRWST-R09J-DK-EG,2024-05-31T20:06:59,,False,{}
GE-0/0/8;GE-0/0/9,AE1,MNSRWST-R09J-DK-EG,2024-05-31T20:06:59,,False,{}
XE-2/0/0;XE-2/0/1,AE62,MNSRWST-R09J-DK-EG,2024-05-31T20:06:59,,False,{}
GE-0/0/6;GE-0/0/7,AE3,MNSRWST-R09J-DK-EG,2024-05-31T20:06:59,,False,{}
GE-0/2/8;GE-0/2/9;GE-0/3/0,AE69,MNSRWST-R09J-DK-EG,2024-05-31T20:06:59,,False,{}
GE-0/2/2;GE-0/2/3;GE-0/2/4,AE73,MNSRWST-R09J-DK-EG,2024-05-31T20:06:59,,False,{}
GE-1/1/2;GE-1/1/3,AE1,SHLMSTMN-R02J-C-EG,2024-08-22T13:15:02,,False,{}
GE-1/0/9;GE-1/1/1,AE3,SHLMSTMN-R02J-C-EG,2024-08-22T13:15:02,,False,{}
GE-1/2/8;GE-1/2/9,AE6,SHLMSTMN-R02J-C-EG,2024-08-22T13:15:02,,False,{}
GE-0/1/2,AE5,SHLMSTMN-R02J-C-EG,2024-08-22T13:15:02,,False,{}
GE-0/1/0;GE-0/1/1;GE-0/1/3;GE-0/1/4;GE-0/1/5;GE-0/1/6;GE-0/1/7,AE4,SHLMSTMN-R02J-C-EG,2024-08-22T13:15:02,,False,{}
GE-1/2/6;GE-1/2/7,AE0,SHLMSTMN-R02J-C-EG,2024-08-22T13:15:02,,False,{}
XE-2/0/0;XE-2/0/1,AE55,SHLMSTMN-R02J-C-EG,2024-08-22T13:15:02,,False,{}
GE-0/0/4;GE-0/0/5,AE2,SHLMSTMN-R02J-C-EG,2024-08-22T13:15:02,,False,{}
XE-2/0/2;XE-2/0/3,AE54,SHLMSTMN-R02J-C-EG,2024-08-22T13:15:02,,False,{}
GE-1/0/0,AE12,GBMSTHMR-R06J-C-EG,2024-07-07T15:41:37,,False,{}
GE-0/0/3;GE-0/0/6;GE-0/0/7,AE8,GBMSTHMR-R06J-C-EG,2024-07-07T15:41:37,,False,{}
GE-0/1/7;GE-0/1/8,AE2,GBMSTHMR-R06J-C-EG,2024-07-07T15:41:37,,False,{}
XE-2/0/0;XE-2/0/1,AE19,GBMSTHMR-R06J-C-EG,2024-07-07T15:41:37,,False,{}
GE-0/0/8;GE-0/0/9,AE5,GBMSTHMR-R06J-C-EG,2024-07-07T15:41:37,,False,{}
GE-0/1/5;GE-0/1/6,AE4,GBMSTHMR-R06J-C-EG,2024-07-07T15:41:37,,False,{}
XE-2/0/2;XE-2/0/3,AE16,GBMSTHMR-R06J-C-EG,2024-07-07T15:41:37,,False,{}
GE-0/1/3;GE-0/1/4,AE1,GBMSTHMR-R06J-C-EG,2024-07-07T15:41:37,,False,{}
GE-0/1/0;GE-0/1/1,AE3,GBMSTHMR-R06J-C-EG,2024-07-07T15:41:37,,False,{}
GE-0/0/7;GE-0/0/8,AE0,ESNA-R02J-LX-EG,2024-06-25T14:42:03,,False,{}
GE-0/1/7;GE-0/1/8,AE2,ESNA-R02J-LX-EG,2024-06-25T14:42:03,,False,{}
XE-2/0/0;XE-2/0/1,AE5,ESNA-R02J-LX-EG,2024-06-25T14:42:03,,False,{}
GE-0/1/5;GE-0/1/6,AE1,ESNA-R02J-LX-EG,2024-06-25T14:42:03,,False,{}
GE-0/1/4;GE-0/1/5;GE-0/1/6;GE-0/1/7,AE1,ERKEE-R01J-KN-EG,2024-10-07T21:09:05,,False,{}
XE-2/0/0;XE-2/0/1,AE52,AMIRIAH-R05J-C-EG,2024-07-27T08:55:12,,False,{}
GE-1/0/3;GE-1/0/4,AE0,RODFARAG-R02J-C-EG,2024-08-20T13:25:02,,False,{}
GE-0/0/0,AE300,RODFARAG-R02J-C-EG,2024-08-20T13:25:02,,False,{}
XE-2/0/0;XE-2/0/1,AE2,RODFARAG-R02J-C-EG,2024-08-20T13:25:02,,False,{}
GE-0/0/3;GE-0/3/9;GE-1/1/2;GE-1/1/3;GE-1/1/4;GE-1/1/5,AE8,RODFARAG-R02J-C-EG,2024-08-20T13:25:02,,False,{}
GE-0/0/6;GE-0/1/1;GE-1/1/7,AE10,ZGZIGW-R15J-SHR-EG,2024-10-30T22:48:21,,False,{}
GE-0/0/8;GE-0/1/3,AE7,ZGZIGW-R15J-SHR-EG,2024-10-30T22:48:21,,False,{}
GE-1/0/3;GE-1/0/7;GE-1/1/9,AE52,ZGZIGW-R15J-SHR-EG,2024-10-30T22:48:21,,False,{}
GE-1/1/2;GE-1/1/4;GE-1/1/5,AE48,ZGZIGW-R15J-SHR-EG,2024-10-30T22:48:21,,False,{}
XE-2/0/0;XE-2/0/1,AE45,ZGZIGW-R15J-SHR-EG,2024-10-30T22:48:21,,False,{}
GE-0/1/0;GE-0/1/5,AE1,ZGZIGW-R15J-SHR-EG,2024-10-30T22:48:21,,False,{}
GE-1/0/5;GE-1/0/6;GE-1/1/3,AE9,ZGZIGW-R15J-SHR-EG,2024-10-30T22:48:21,,False,{}
GE-1/0/4;GE-1/1/0;GE-1/1/1,AE50,ZGZIGW-R15J-SHR-EG,2024-10-30T22:48:21,,False,{}
XE-2/0/2;XE-2/0/3,AE46,ZGZIGW-R15J-SHR-EG,2024-10-30T22:48:21,,False,{}
GE-0/0/2;GE-0/0/3,AE3,ZGZIGW-R15J-SHR-EG,2024-10-30T22:48:21,,False,{}
GE-0/0/7;GE-0/1/2,AE11,ZGZIGW-R15J-SHR-EG,2024-10-30T22:48:21,,False,{}
GE-0/1/7;GE-1/0/8,AE6,ZGZIGW-R15J-SHR-EG,2024-10-30T22:48:21,,False,{}
GE-0/0/9;GE-0/1/4,AE2,ZGZIGW-R15J-SHR-EG,2024-10-30T22:48:21,,False,{}
GE-1/0/2;GE-1/0/9,AE4,ZGZIGW-R15J-SHR-EG,2024-10-30T22:48:21,,False,{}
GE-1/1/6;GE-1/1/8,AE54,ZGZIGW-R15J-SHR-EG,2024-10-30T22:48:21,,False,{}
GE-0/0/7;GE-0/0/8;GE-0/1/1,AE1,MARG-R06J-C-EG,2024-06-02T18:49:25,,False,{}
GE-0/3/3;GE-0/3/4,AE6,MARG-R06J-C-EG,2024-06-02T18:49:25,,False,{}
XE-2/0/2;XE-2/0/3,AE41,MARG-R06J-C-EG,2024-06-02T18:49:25,,False,{}
GE-0/1/6;GE-1/0/7;GE-1/1/9,AE2,MARG-R06J-C-EG,2024-06-02T18:49:25,,False,{}
GE-0/1/7;GE-0/1/8;GE-0/1/9,AE15,MARG-R06J-C-EG,2024-06-02T18:49:25,,False,{}
GE-1/0/3;GE-1/0/8;GE-1/1/2,AE9,MARG-R06J-C-EG,2024-06-02T18:49:25,,False,{}
GE-1/1/5;GE-1/1/8,AE8,MARG-R06J-C-EG,2024-06-02T18:49:25,,False,{}
GE-0/1/5;GE-1/0/6,AE7,MARG-R06J-C-EG,2024-06-02T18:49:25,,False,{}
XE-2/0/0;XE-2/0/1,AE40,MARG-R06J-C-EG,2024-06-02T18:49:25,,False,{}
GE-1/1/1;GE-1/1/3;GE-1/1/4,AE13,MARG-R06J-C-EG,2024-06-02T18:49:25,,False,{}
GE-1/0/9;GE-1/1/7,AE11,MARG-R06J-C-EG,2024-06-02T18:49:25,,False,{}
GE-0/2/2;GE-0/2/3;GE-0/3/1,AE3,MARG-R06J-C-EG,2024-06-02T18:49:25,,False,{}
GE-0/2/9;GE-0/3/0;GE-0/3/2,AE43,MARG-R06J-C-EG,2024-06-02T18:49:25,,False,{}
GE-0/0/0;GE-0/1/1,AE1,BAQLOLA-R01J-GH-EG,2024-06-03T19:29:09,,False,{}
GE-0/0/8;GE-0/0/9,AE0,SADAT-R09J-MNF-EG,2024-08-10T14:18:43,,False,{}
GE-0/2/0;GE-0/2/1,AE3,SADAT-R09J-MNF-EG,2024-08-10T14:18:43,,False,{}
XE-2/0/0;XE-2/0/1,AE2,SADAT-R09J-MNF-EG,2024-08-10T14:18:43,,False,{}
XE-2/0/2;XE-2/0/3,AE1,SADAT-R09J-MNF-EG,2024-08-10T14:18:43,,False,{}
GE-0/1/1;GE-0/1/2,AE4,SADAT-R09J-MNF-EG,2024-08-10T14:18:43,,False,{}
GE-0/1/3;GE-0/1/9,AE3,SHMBHRI-R01J-MN-EG,2024-07-09T16:06:49,,False,{}
GE-0/1/6;GE-0/1/8,AE8,SHMBHRI-R01J-MN-EG,2024-07-09T16:06:49,,False,{}
GE-0/0/8;GE-0/1/1,AE1,SHMBHRI-R01J-MN-EG,2024-07-09T16:06:49,,False,{}
GE-0/0/6;GE-0/0/8;GE-1/0/4,AE1,MAHALA2-R04J-GH-EG,2024-06-09T19:48:19,,False,{}
GE-1/0/6;GE-1/1/0;GE-1/1/1,AE9,MAHALA2-R04J-GH-EG,2024-06-09T19:48:19,,False,{}
XE-2/0/0;XE-2/0/1;XE-2/0/2;XE-2/0/3,AE6,MAHALA2-R04J-GH-EG,2024-06-09T19:48:19,,False,{}
GE-1/0/3;GE-1/1/5,AE5,MAHALA2-R04J-GH-EG,2024-06-09T19:48:19,,False,{}
GE-0/1/5;GE-0/1/7,AE15,MAHALA2-R04J-GH-EG,2024-06-09T19:48:19,,False,{}
GE-1/0/7;GE-1/0/8;GE-1/0/9,AE7,MAHALA2-R04J-GH-EG,2024-06-09T19:48:19,,False,{}
GE-0/0/1;GE-0/0/2,AE10,MAHALA2-R04J-GH-EG,2024-06-09T19:48:19,,False,{}
GE-0/1/1;GE-1/1/4,AE8,MAHALA2-R04J-GH-EG,2024-06-09T19:48:19,,False,{}
GE-0/0/9;GE-0/1/0,AE3,MAHALA2-R04J-GH-EG,2024-06-09T19:48:19,,False,{}
GE-0/0/5;GE-0/0/7,AE2,MAHALA2-R04J-GH-EG,2024-06-09T19:48:19,,False,{}
GE-0/1/9;GE-1/0/2;GE-1/0/5,AE12,MAHALA2-R04J-GH-EG,2024-06-09T19:48:19,,False,{}
GE-1/1/2;GE-1/1/3,AE13,MAHALA2-R04J-GH-EG,2024-06-09T19:48:19,,False,{}
GE-0/1/2;GE-0/1/6;GE-0/1/8,AE4,MAHALA2-R04J-GH-EG,2024-06-09T19:48:19,,False,{}
XE-2/0/2;XE-2/0/3,AE2,MNYKMH-R02J-SHR-EG,2024-08-04T16:25:45,,False,{}
GE-0/3/1;GE-0/3/4,AE7,MNYKMH-R02J-SHR-EG,2024-08-04T16:25:45,,False,{}
XE-2/0/0;XE-2/0/1,AE9,MNYKMH-R02J-SHR-EG,2024-08-04T16:25:45,,False,{}
GE-0/0/5;GE-0/1/7,AE3,KFRZYT-R02J-GH-EG,2024-06-05T18:50:07,,False,{}
GE-1/0/4;GE-1/1/7,AE9,KFRZYT-R02J-GH-EG,2024-06-05T18:50:07,,False,{}
XE-2/0/0;XE-2/0/2,AE2,KFRZYT-R02J-GH-EG,2024-06-05T18:50:07,,False,{}
GE-0/0/2;GE-0/0/3,AE1,KFRZYT-R02J-GH-EG,2024-06-05T18:50:07,,False,{}
GE-0/0/3;GE-0/1/1,AE2,SEMLA-R01J-GH-EG,2024-06-15T14:31:00,,False,{}
GE-0/0/0;GE-0/0/1;GE-0/0/9,AE0,SEMLA-R01J-GH-EG,2024-06-15T14:31:00,,False,{}
XE-1/0/0;XE-1/0/1;XE-1/1/4;XE-1/1/5;XE-1/2/0;XE-1/2/2,AE10,SHRABEYA-R30J-C-EG,2024-08-18T12:45:36,,False,{}
XE-1/1/0;XE-1/1/1,AE5,SHRABEYA-R30J-C-EG,2024-08-18T12:45:36,,False,{}
XE-1/0/4;XE-1/0/5,AE1,SHRABEYA-R30J-C-EG,2024-08-18T12:45:36,,False,{}
XE-1/0/6;XE-1/0/7,AE9,SHRABEYA-R30J-C-EG,2024-08-18T12:45:36,,False,{}
XE-1/1/6;XE-1/1/7,AE7,SHRABEYA-R30J-C-EG,2024-08-18T12:45:36,,False,{}
XE-9/1/2;XE-9/1/3,AE22,NASR1-R30J-C-EG,2024-08-22T13:14:52,,False,{}
XE-9/0/1;XE-9/0/2,AE20,NASR1-R30J-C-EG,2024-08-22T13:14:52,,False,{}
XE-9/0/0;XE-9/0/6,AE14,NASR1-R30J-C-EG,2024-08-22T13:14:52,,False,{}
XE-9/0/10;XE-9/0/5,AE12,NASR1-R30J-C-EG,2024-08-22T13:14:52,,False,{}
XE-9/0/11;XE-9/0/12;XE-9/0/13;XE-9/0/14;XE-9/0/3;XE-9/0/4,AE52,NASR1-R30J-C-EG,2024-08-22T13:14:52,,False,{}
XE-9/1/4;XE-9/1/5,AE18,NASR1-R30J-C-EG,2024-08-22T13:14:52,,False,{}
XE-9/1/0;XE-9/1/1,AE16,NASR1-R30J-C-EG,2024-08-22T13:14:52,,False,{}
XE-1/3/1;XE-1/3/2,AE13,QALAG-R30J-C-EG,2024-08-18T12:45:19,,False,{}
XE-1/1/2;XE-1/1/3,AE5,QALAG-R30J-C-EG,2024-08-18T12:45:19,,False,{}
XE-1/1/4;XE-1/1/5,AE3,QALAG-R30J-C-EG,2024-08-18T12:45:19,,False,{}
XE-1/1/0;XE-1/1/1,AE11,QALAG-R30J-C-EG,2024-08-18T12:45:19,,False,{}
XE-1/0/6;XE-1/0/7,AE9,QALAG-R30J-C-EG,2024-08-18T12:45:19,,False,{}
XE-1/2/0;XE-1/2/1,AE1,QALAG-R30J-C-EG,2024-08-18T12:45:19,,False,{}
XE-1/1/6;XE-1/1/7,AE7,QALAG-R30J-C-EG,2024-08-18T12:45:19,,False,{}
GE-0/0/4;GE-0/1/5;GE-0/1/6,AE0,MAY-R01J-MNF-EG,2024-07-31T18:13:06,,False,{}
GE-0/0/2;GE-0/0/6,AE4,MAY-R01J-MNF-EG,2024-07-31T18:13:06,,False,{}
GE-0/0/1;GE-0/1/9,AE2,MAY-R01J-MNF-EG,2024-07-31T18:13:06,,False,{}
GE-0/0/8;GE-0/1/3,AE5,MAY-R01J-MNF-EG,2024-07-31T18:13:06,,False,{}
GE-0/0/5;GE-0/0/7,AE3,MAY-R01J-MNF-EG,2024-07-31T18:13:06,,False,{}
GE-0/1/0;GE-0/1/4,AE1,MAY-R01J-MNF-EG,2024-07-31T18:13:06,,False,{}
GE-0/0/4;GE-0/0/5,AE9,GZRTRGH-R01J-LX-EG,2024-08-22T13:14:46,,False,{}
GE-0/0/5;GE-0/1/2;GE-0/3/8;GE-0/3/9,AE12,KFRSAAD-R01J-DT-EG,2024-08-04T16:25:44,,False,{}
GE-0/1/6;GE-1/0/0;GE-1/0/1;GE-1/1/4;GE-1/1/5,AE10,KFRSAAD-R01J-DT-EG,2024-08-04T16:25:44,,False,{}
GE-0/1/4;GE-0/3/6,AE7,KFRSAAD-R01J-DT-EG,2024-08-04T16:25:44,,False,{}
GE-0/3/7;GE-1/0/3,AE3,KFRSAAD-R01J-DT-EG,2024-08-04T16:25:44,,False,{}
GE-0/0/3;GE-1/0/2,AE9,KFRSAAD-R01J-DT-EG,2024-08-04T16:25:44,,False,{}
GE-0/0/4;GE-0/0/9,AE4,HAWTKA-R01J-AST-EG,2024-11-03T21:54:14,,False,{}
GE-0/0/2;GE-0/0/5,AE2,HAWTKA-R01J-AST-EG,2024-11-03T21:54:14,,False,{}
GE-0/1/4;GE-0/1/5,AE5,HAWTKA-R01J-AST-EG,2024-11-03T21:54:14,,False,{}
GE-0/1/1;GE-0/1/3,AE3,HAWTKA-R01J-AST-EG,2024-11-03T21:54:14,,False,{}
GE-0/0/4;GE-0/0/5,AE2,HGRKMR-R01J-ASN-EG,2024-10-20T18:49:58,,False,{}
GE-0/0/0;GE-0/0/1,AE2,BNISUF-R06J-BNS-EG,2024-08-21T13:25:02,,False,{}
XE-2/0/0;XE-2/0/1;XE-2/0/2,AE0,BNISUF-R06J-BNS-EG,2024-08-21T13:25:02,,False,{}
XE-2/0/0;XE-2/0/1,AE54,NOZHA3-R07J-C-EG,2024-05-23T19:44:10,,False,{}
XE-2/0/2;XE-2/0/3,AE55,NOZHA3-R07J-C-EG,2024-05-23T19:44:10,,False,{}
GE-0/3/0;GE-1/0/2;GE-1/0/3,AE9,ASHMUN-R02J-MNF-EG,2024-07-31T18:12:34,,False,{}
GE-0/0/9;GE-0/1/4,AE5,ASHMUN-R02J-MNF-EG,2024-07-31T18:12:34,,False,{}
GE-0/1/0;GE-0/1/9;GE-0/2/8,AE1,ASHMUN-R02J-MNF-EG,2024-07-31T18:12:34,,False,{}
GE-0/3/1;GE-0/3/8,AE7,ASHMUN-R02J-MNF-EG,2024-07-31T18:12:34,,False,{}
GE-0/0/4;GE-0/0/5;GE-0/1/2;GE-0/1/3,AE0,SDARHMN-R01J-MT-EG,2024-11-04T22:00:43,,False,{}
GE-0/1/4;GE-0/2/3,AE6,SDARHMN-R01J-MT-EG,2024-11-04T22:00:43,,False,{}
GE-0/2/5;GE-0/3/7,AE4,SDARHMN-R01J-MT-EG,2024-11-04T22:00:43,,False,{}
GE-0/3/4;GE-0/3/6,AE2,SDARHMN-R01J-MT-EG,2024-11-04T22:00:43,,False,{}
GE-0/0/1;GE-0/0/3;GE-0/1/5,AE5,SDARHMN-R01J-MT-EG,2024-11-04T22:00:43,,False,{}
GE-0/0/4;GE-0/0/7;GE-0/1/5;GE-0/1/6,AE2,FERSIES-R01J-GH-EG,2024-06-04T19:15:32,,False,{}
GE-0/1/7;GE-0/1/8,AE3,FERSIES-R01J-GH-EG,2024-06-04T19:15:32,,False,{}
XE-1/1/0;XE-1/1/1,AE18,OMRNIAH-R30J-GZ-EG,2024-08-19T13:10:20,,False,{}
XE-1/1/2;XE-1/1/3,AE22,OMRNIAH-R30J-GZ-EG,2024-08-19T13:10:20,,False,{}
XE-1/1/4;XE-1/1/5,AE24,OMRNIAH-R30J-GZ-EG,2024-08-19T13:10:20,,False,{}
XE-1/1/6;XE-1/1/7,AE20,OMRNIAH-R30J-GZ-EG,2024-08-19T13:10:20,,False,{}
GE-1/0/2;GE-1/1/1,AE6,SERRO-R01J-DT-EG,2024-08-07T18:10:12,,False,{}
GE-0/1/5;GE-1/0/8,AE5,SERRO-R01J-DT-EG,2024-08-07T18:10:12,,False,{}
GE-0/1/0;GE-1/1/6;GE-1/1/8,AE4,SERRO-R01J-DT-EG,2024-08-07T18:10:12,,False,{}
GE-0/1/4;GE-0/1/5,AE0,NKHLBHR-R01J-BH-EG,2024-09-12T20:25:03,,False,{}
GE-0/1/6;GE-0/1/7,AE1,NKHLBHR-R01J-BH-EG,2024-09-12T20:25:03,,False,{}
GE-0/0/7;GE-0/0/8,AE0,MOQATAM1-R05J-C-EG,2024-06-28T13:56:39,,False,{}
XE-2/0/0;XE-2/0/1,AE52,MOQATAM1-R05J-C-EG,2024-06-28T13:56:39,,False,{}
GE-0/0/2;GE-0/0/3;GE-0/1/9,AE2,MOQATAM1-R05J-C-EG,2024-06-28T13:56:39,,False,{}
XE-2/0/2;XE-2/0/3,AE53,MOQATAM1-R05J-C-EG,2024-06-28T13:56:39,,False,{}
GE-0/3/0;GE-0/3/5,AE0,DAHAB-R01J-JS-EG,2024-10-07T21:08:56,,False,{}
GE-0/0/2;GE-0/2/1;GE-0/3/9,AE1,DAHAB-R01J-JS-EG,2024-10-07T21:08:56,,False,{}
GE-0/1/0;GE-0/1/5,AE8,DAHAB-R01J-JS-EG,2024-10-07T21:08:56,,False,{}
XE-1/3/1;XE-1/3/2;XE-1/3/3;XE-1/3/4;XE-1/3/6;XE-1/3/7,AE12,NOZHA2-R30J-C-EG,2024-08-26T13:29:03,,False,{}
XE-1/2/3;XE-1/2/4;XE-1/2/5;XE-1/2/6;XE-1/2/7;XE-1/3/0,AE13,NOZHA2-R30J-C-EG,2024-08-26T13:29:03,,False,{}
GE-0/1/3;GE-0/1/5,AE1,AWKFBLD-R01J-MN-EG,2024-07-01T16:28:54,,False,{}
GE-0/0/4;GE-0/0/5,AE1,NASR3-R01J-C-EG,2024-10-24T22:35:03,,False,{}
XE-2/0/2;XE-2/0/3,AE53,NASR3-R01J-C-EG,2024-10-24T22:35:03,,False,{}
XE-2/0/0;XE-2/0/1,AE30,NASR3-R01J-C-EG,2024-10-24T22:35:03,,False,{}
GE-0/1/2;GE-0/1/3,AE2,NASR3-R01J-C-EG,2024-10-24T22:35:03,,False,{}
GE-1/1/1;GE-1/1/3,AE4,NASR3-R01J-C-EG,2024-10-24T22:35:03,,False,{}
GE-0/3/5;GE-1/0/7,AE3,NASR3-R01J-C-EG,2024-10-24T22:35:03,,False,{}
GE-0/0/8;GE-0/0/9,AE0,FOSTAAT-R03J-C-EG,2024-05-14T22:32:49,,False,{}
GE-0/0/5;GE-0/1/2,AE13,FOSTAAT-R03J-C-EG,2024-05-14T22:32:49,,False,{}
GE-0/1/7;GE-0/1/8,AE17,FOSTAAT-R03J-C-EG,2024-05-14T22:32:49,,False,{}
GE-0/1/5;GE-0/1/6,AE15,FOSTAAT-R03J-C-EG,2024-05-14T22:32:49,,False,{}
GE-0/1/3;GE-0/1/4,AE12,FOSTAAT-R03J-C-EG,2024-05-14T22:32:49,,False,{}
XE-2/0/0;XE-2/0/1,AE10,FOSTAAT-R03J-C-EG,2024-05-14T22:32:49,,False,{}
XE-2/0/2;XE-2/0/3,AE11,FOSTAAT-R03J-C-EG,2024-05-14T22:32:49,,False,{}
GE-0/0/6;GE-0/1/9,AE19,FOSTAAT-R03J-C-EG,2024-05-14T22:32:49,,False,{}
GE-0/0/7;GE-1/1/7,AE4,MINYA-R04J-MN-EG,2024-10-20T18:49:48,,False,{}
GE-0/0/9;GE-1/0/2,AE6,MINYA-R04J-MN-EG,2024-10-20T18:49:48,,False,{}
GE-0/3/7;GE-1/0/5,AE55,MINYA-R04J-MN-EG,2024-10-20T18:49:48,,False,{}
GE-0/3/6;GE-1/1/2,AE2,MINYA-R04J-MN-EG,2024-10-20T18:49:48,,False,{}
GE-0/0/3;GE-1/1/1,AE10,MINYA-R04J-MN-EG,2024-10-20T18:49:48,,False,{}
GE-0/2/4;GE-1/0/0;GE-1/0/1,AE1,MINYA-R04J-MN-EG,2024-10-20T18:49:48,,False,{}
GE-0/2/7;GE-0/2/8,AE0,MINYA-R04J-MN-EG,2024-10-20T18:49:48,,False,{}
XE-2/0/2;XE-2/0/3,AE53,MINYA-R04J-MN-EG,2024-10-20T18:49:48,,False,{}
XE-2/0/0;XE-2/0/1,AE52,MINYA-R04J-MN-EG,2024-10-20T18:49:48,,False,{}
GE-0/1/6;GE-1/1/4,AE11,MINYA-R04J-MN-EG,2024-10-20T18:49:48,,False,{}
