NODENAME,NEIGHBOR_HOSTNAME,Direction,Traffic_Gate,Exchange,NEIGHBORLOCATION
BAHTIM-R03J-GZ-EG,BAHTIM-R30J-GZ-EG,Uplink,up_insider,BAHTIM...GZ,BAHTIM...GZ
BAHTIM-R02J-GZ-EG,BAHTIM-R30J-GZ-EG,Uplink,up_insider,BAHTIM...GZ,BAHTIM...GZ
BAHTIM-R04J-GZ-EG,BAHTIM-R30J-GZ-EG,Uplink,up_insider,BAHTIM...GZ,BAHTIM...GZ
BAHTIM-R05J-GZ-EG,BAHTIM-R30J-GZ-EG,Uplink,up_insider,BAHTIM...GZ,BAHTIM...GZ
BAHTIM-R31J-GZ-EG,BAHTIM-R30J-GZ-EG,Uplink,up_insider,BAHTIM...GZ,BAHTIM...GZ
BAHTIM-R20H-GZ-EG,BAHTIM-R30J-GZ-EG,,up_insider,BAHTIM...GZ,BAHTIM...GZ
BAHTIM-R02J-GZ-EG,BAHTIM-R31J-GZ-EG,Uplink,bk_insider,BAHTIM...GZ,BAHTIM...GZ
BAHTIM-R03J-GZ-EG,BAHTIM-R31J-GZ-EG,Uplink,bk_insider,BAHTIM...GZ,BAHTIM...GZ
BAHTIM-R04J-GZ-EG,BAHTIM-R31J-GZ-EG,Uplink,bk_insider,BAHTIM...GZ,BAHTIM...GZ
BAHTIM-R05J-GZ-EG,BAHTIM-R31J-GZ-EG,Uplink,bk_insider,BAHTIM...GZ,BAHTIM...GZ
BAHTIM-R30J-GZ-EG,BAHTIM-R31J-GZ-EG,Downlink,bk_insider,BAHTIM...GZ,BAHTIM...GZ
BAHTIM-R20H-GZ-EG,BAHTIM-R31J-GZ-EG,,bk_insider,BAHTIM...GZ,BAHTIM...GZ
BAHTIM-R30J-GZ-EG,BAHTIM-R03J-GZ-EG,Downlink,down_insider,BAHTIM...GZ,BAHTIM...GZ
BAHTIM-R30J-GZ-EG,BAHTIM-R04J-GZ-EG,Downlink,down_insider,BAHTIM...GZ,BAHTIM...GZ
BAHTIM-R30J-GZ-EG,BAHTIM-R02J-GZ-EG,Downlink,down_insider,BAHTIM...GZ,BAHTIM...GZ
BAHTIM-R30J-GZ-EG,BAHTIM-R05J-GZ-EG,Downlink,down_insider,BAHTIM...GZ,BAHTIM...GZ
BAHTIM-R31J-GZ-EG,BAHTIM-R02J-GZ-EG,Downlink,down_insider,BAHTIM...GZ,BAHTIM...GZ
BAHTIM-R31J-GZ-EG,BAHTIM-R03J-GZ-EG,Downlink,down_insider,BAHTIM...GZ,BAHTIM...GZ
BAHTIM-R31J-GZ-EG,BAHTIM-R05J-GZ-EG,Downlink,down_insider,BAHTIM...GZ,BAHTIM...GZ
BAHTIM-R31J-GZ-EG,BAHTIM-R04J-GZ-EG,Downlink,down_insider,BAHTIM...GZ,BAHTIM...GZ
BAHTIM-R30J-GZ-EG,BAHTIM-R20H-GZ-EG,,down_insider,BAHTIM...GZ,BAHTIM...GZ
BAHTIM-R31J-GZ-EG,BAHTIM-R20H-GZ-EG,,down_insider,BAHTIM...GZ,BAHTIM...GZ
KFRRHW1-R01J-GZ-EG,GIZA-R41J-GZ-EG,Uplink,up_exit,KAFRELRAHAWY1...GZ,GIZA...GZ
KFRRHW1-R01J-GZ-EG,RODA-R38C-C-EG,Uplink,up_exit,KAFRELRAHAWY1...GZ,RODA...C
KMARDY-R01J-BNS-EG,BNISUF-R31J-BNS-EG,Uplink,up_exit,KOMABORADY...BNS,BENISUEF...BNS
KMARDY-R01J-BNS-EG,BNISUF-R31J-BNS-EG,Uplink,up_exit,KOMABORADY...BNS,BENISUEF...BNS
KMARDY-R01J-BNS-EG,BNISUF-R31J-BNS-EG,Uplink,up_exit,KOMABORADY...BNS,BENISUEF...BNS
SHRGTSG-R01J-DK-EG,MNSREST-R41J-DK-EG,Uplink,up_exit,SAHARAGTELSOGHRA...DK,MANSURAHEAST...DK
SHRGTSG-R01J-DK-EG,MNSREST-R41J-DK-EG,Uplink,up_exit,SAHARAGTELSOGHRA...DK,MANSURAHEAST...DK
BENDRA-R01J-MNF-EG,SHBIN1-R40J-MNF-EG,Uplink,up_exit,BENDARIAH...MNF,SHEBINALKAWM1...MNF
OBURCTY1-R30J-C-EG,SALAMCTY-R31C-C-EG,Uplink,up_exit,OBOURCITY1...C,SALAMCITY...C
OBURCTY1-R30J-C-EG,SALAMCTY-R31C-C-EG,Uplink,up_exit,OBOURCITY1...C,SALAMCITY...C
OBURCTY1-R31J-C-EG,NOZHA3-R30C-C-EG,1st_BK_uplink,bk_exit,OBOURCITY1...C,NOZHA3...C
OBURCTY1-R31J-C-EG,NOZHA3-R30C-C-EG,1st_BK_uplink,bk_exit,OBOURCITY1...C,NOZHA3...C
OBURCTY1-R06J-C-EG,OBURCTY1-R30J-C-EG,Uplink,up_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R03J-C-EG,OBURCTY1-R30J-C-EG,Uplink,up_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R05J-C-EG,OBURCTY1-R30J-C-EG,Uplink,up_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R02J-C-EG,OBURCTY1-R30J-C-EG,Uplink,up_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R04J-C-EG,OBURCTY1-R30J-C-EG,Uplink,up_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R07J-C-EG,OBURCTY1-R30J-C-EG,Uplink,up_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R08J-C-EG,OBURCTY1-R30J-C-EG,Uplink,up_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R11J-C-EG,OBURCTY1-R30J-C-EG,Uplink,up_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R09J-C-EG,OBURCTY1-R30J-C-EG,Uplink,up_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R10J-C-EG,OBURCTY1-R30J-C-EG,Uplink,up_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R31J-C-EG,OBURCTY1-R30J-C-EG,Uplink,up_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R31J-C-EG,OBURCTY1-R30J-C-EG,Uplink,up_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R20H-C-EG,OBURCTY1-R30J-C-EG,,up_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R20H-C-EG,OBURCTY1-R30J-C-EG,,up_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R20H-C-EG,OBURCTY1-R30J-C-EG,,up_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R20H-C-EG,OBURCTY1-R30J-C-EG,,up_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R20H-C-EG,OBURCTY1-R30J-C-EG,,up_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R20H-C-EG,OBURCTY1-R30J-C-EG,,up_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R05J-C-EG,OBURCTY1-R31J-C-EG,Uplink,bk_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R06J-C-EG,OBURCTY1-R31J-C-EG,Uplink,bk_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R03J-C-EG,OBURCTY1-R31J-C-EG,Uplink,bk_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R02J-C-EG,OBURCTY1-R31J-C-EG,Uplink,bk_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R04J-C-EG,OBURCTY1-R31J-C-EG,Uplink,bk_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R07J-C-EG,OBURCTY1-R31J-C-EG,Uplink,bk_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R08J-C-EG,OBURCTY1-R31J-C-EG,Uplink,bk_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R11J-C-EG,OBURCTY1-R31J-C-EG,Uplink,bk_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R09J-C-EG,OBURCTY1-R31J-C-EG,Uplink,bk_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R10J-C-EG,OBURCTY1-R31J-C-EG,Uplink,bk_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R30J-C-EG,OBURCTY1-R31J-C-EG,Downlink,bk_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R30J-C-EG,OBURCTY1-R31J-C-EG,Downlink,bk_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R20H-C-EG,OBURCTY1-R31J-C-EG,,bk_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R20H-C-EG,OBURCTY1-R31J-C-EG,,bk_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R20H-C-EG,OBURCTY1-R31J-C-EG,,bk_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R20H-C-EG,OBURCTY1-R31J-C-EG,,bk_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R20H-C-EG,OBURCTY1-R31J-C-EG,,bk_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R20H-C-EG,OBURCTY1-R31J-C-EG,,bk_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R30J-C-EG,OBURCTY1-R09J-C-EG,Downlink,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R30J-C-EG,OBURCTY1-R10J-C-EG,Downlink,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R30J-C-EG,OBURCTY1-R03J-C-EG,Downlink,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R30J-C-EG,OBURCTY1-R02J-C-EG,Downlink,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R30J-C-EG,OBURCTY1-R08J-C-EG,Downlink,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R30J-C-EG,OBURCTY1-R06J-C-EG,Downlink,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R30J-C-EG,OBURCTY1-R04J-C-EG,Downlink,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R30J-C-EG,OBURCTY1-R11J-C-EG,Downlink,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R30J-C-EG,OBURCTY1-R05J-C-EG,Downlink,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R30J-C-EG,OBURCTY1-R07J-C-EG,Downlink,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R31J-C-EG,OBURCTY1-R05J-C-EG,Downlink,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R31J-C-EG,OBURCTY1-R02J-C-EG,Downlink,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R31J-C-EG,OBURCTY1-R10J-C-EG,Downlink,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R31J-C-EG,OBURCTY1-R06J-C-EG,Downlink,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R31J-C-EG,OBURCTY1-R03J-C-EG,Downlink,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R31J-C-EG,OBURCTY1-R09J-C-EG,Downlink,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R31J-C-EG,OBURCTY1-R04J-C-EG,Downlink,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R31J-C-EG,OBURCTY1-R07J-C-EG,Downlink,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R31J-C-EG,OBURCTY1-R11J-C-EG,Downlink,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R31J-C-EG,OBURCTY1-R08J-C-EG,Downlink,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R30J-C-EG,OBURCTY1-R20H-C-EG,,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R30J-C-EG,OBURCTY1-R20H-C-EG,,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R30J-C-EG,OBURCTY1-R20H-C-EG,,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R30J-C-EG,OBURCTY1-R20H-C-EG,,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R30J-C-EG,OBURCTY1-R20H-C-EG,,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R30J-C-EG,OBURCTY1-R20H-C-EG,,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R31J-C-EG,OBURCTY1-R20H-C-EG,,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R31J-C-EG,OBURCTY1-R20H-C-EG,,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R31J-C-EG,OBURCTY1-R20H-C-EG,,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R31J-C-EG,OBURCTY1-R20H-C-EG,,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R31J-C-EG,OBURCTY1-R20H-C-EG,,down_insider,OBOURCITY1...C,OBOURCITY1...C
OBURCTY1-R31J-C-EG,OBURCTY1-R20H-C-EG,,down_insider,OBOURCITY1...C,OBOURCITY1...C
BNZEID-R01J-AST-EG,ASYUTW-R41J-AST-EG,Uplink,up_exit,BANYZAIED...AST,ASYUTWEST...AST
BNZEID-R01J-AST-EG,ASYUTW-R41J-AST-EG,Uplink,up_exit,BANYZAIED...AST,ASYUTWEST...AST
BNZEID-R01J-AST-EG,ASYUTW-R41J-AST-EG,Uplink,up_exit,BANYZAIED...AST,ASYUTWEST...AST
BNZEID-R01J-AST-EG,ASYUTW-R41J-AST-EG,Uplink,up_exit,BANYZAIED...AST,ASYUTWEST...AST
PARIS-R01J-WAD-EG,KHARGA-R06H-WAD-EG,Uplink,up_exit,PARIS...WAD,KHARGA...WAD
PARIS-R01J-WAD-EG,KHARGA-R06H-WAD-EG,Uplink,up_exit,PARIS...WAD,KHARGA...WAD
PARIS-R01J-WAD-EG,KHARGA-R06H-WAD-EG,Uplink,up_exit,PARIS...WAD,KHARGA...WAD
PARIS-R01J-WAD-EG,KHARGA-R06H-WAD-EG,Uplink,up_exit,PARIS...WAD,KHARGA...WAD
SHENRA-R01J-BNS-EG,BNISUF-R30J-BNS-EG,Uplink,up_exit,SHENRA...BNS,BENISUEF...BNS
SHENRA-R01J-BNS-EG,BNISUF-R30J-BNS-EG,Uplink,up_exit,SHENRA...BNS,BENISUEF...BNS
SHENRA-R01J-BNS-EG,BNISUF-R30J-BNS-EG,Uplink,up_exit,SHENRA...BNS,BENISUEF...BNS
ZAMALEK-R06H-C-EG,RODA-R37C-C-EG,Uplink,up_exit,ZAMALEK...C,RODA...C
ZAMALEK-R06H-C-EG,RODA-R37C-C-EG,Uplink,up_exit,ZAMALEK...C,RODA...C
ZAMALEK-R06H-C-EG,RODA-R37C-C-EG,Uplink,up_exit,ZAMALEK...C,RODA...C
ZAMALEK-R04J-C-EG,GEZIRACL-R02J-C-EG,Uplink,up_exit,ZAMALEK...C,GEZIRACLUB...C
ZAMALEK-R07H-C-EG,GIZA-R40J-GZ-EG,1st_BK_uplink,bk_exit,ZAMALEK...C,GIZA...GZ
ZAMALEK-R07H-C-EG,GIZA-R40J-GZ-EG,1st_BK_uplink,bk_exit,ZAMALEK...C,GIZA...GZ
ZAMALEK-R07H-C-EG,GIZA-R40J-GZ-EG,1st_BK_uplink,bk_exit,ZAMALEK...C,GIZA...GZ
ZAMALEK-R02J-C-EG,GEZIRACL-R01J-C-EG,Downlink,entrance,ZAMALEK...C,GEZIRACLUB...C
ZAMALEK-R05J-C-EG,ZAMALEK-R06H-C-EG,Uplink,up_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R02J-C-EG,ZAMALEK-R06H-C-EG,Uplink,up_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R04J-C-EG,ZAMALEK-R06H-C-EG,Uplink,up_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R07H-C-EG,ZAMALEK-R06H-C-EG,Uplink,up_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R20H-C-EG,ZAMALEK-R06H-C-EG,,up_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R20H-C-EG,ZAMALEK-R06H-C-EG,,up_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R20H-C-EG,ZAMALEK-R06H-C-EG,,up_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R20H-C-EG,ZAMALEK-R06H-C-EG,,up_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R20H-C-EG,ZAMALEK-R06H-C-EG,,up_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R20H-C-EG,ZAMALEK-R06H-C-EG,,up_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R05J-C-EG,ZAMALEK-R07H-C-EG,Uplink,bk_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R02J-C-EG,ZAMALEK-R07H-C-EG,Uplink,bk_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R04J-C-EG,ZAMALEK-R07H-C-EG,Uplink,bk_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R06H-C-EG,ZAMALEK-R07H-C-EG,Downlink,bk_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R20H-C-EG,ZAMALEK-R07H-C-EG,,bk_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R20H-C-EG,ZAMALEK-R07H-C-EG,,bk_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R20H-C-EG,ZAMALEK-R07H-C-EG,,bk_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R20H-C-EG,ZAMALEK-R07H-C-EG,,bk_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R20H-C-EG,ZAMALEK-R07H-C-EG,,bk_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R20H-C-EG,ZAMALEK-R07H-C-EG,,bk_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R02J-C-EG,ZAMALEK-R04J-C-EG,Uplink,down_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R02J-C-EG,ZAMALEK-R04J-C-EG,Uplink,down_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R04J-C-EG,ZAMALEK-R02J-C-EG,Uplink,down_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R04J-C-EG,ZAMALEK-R02J-C-EG,Uplink,down_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R06H-C-EG,ZAMALEK-R05J-C-EG,Downlink,down_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R06H-C-EG,ZAMALEK-R02J-C-EG,Downlink,down_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R06H-C-EG,ZAMALEK-R04J-C-EG,Downlink,down_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R07H-C-EG,ZAMALEK-R05J-C-EG,Downlink,down_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R07H-C-EG,ZAMALEK-R04J-C-EG,Downlink,down_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R07H-C-EG,ZAMALEK-R02J-C-EG,Downlink,down_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R07H-C-EG,ZAMALEK-R20H-C-EG,,down_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R07H-C-EG,ZAMALEK-R20H-C-EG,,down_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R07H-C-EG,ZAMALEK-R20H-C-EG,,down_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R07H-C-EG,ZAMALEK-R20H-C-EG,,down_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R07H-C-EG,ZAMALEK-R20H-C-EG,,down_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R07H-C-EG,ZAMALEK-R20H-C-EG,,down_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R06H-C-EG,ZAMALEK-R20H-C-EG,,down_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R06H-C-EG,ZAMALEK-R20H-C-EG,,down_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R06H-C-EG,ZAMALEK-R20H-C-EG,,down_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R06H-C-EG,ZAMALEK-R20H-C-EG,,down_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R06H-C-EG,ZAMALEK-R20H-C-EG,,down_insider,ZAMALEK...C,ZAMALEK...C
ZAMALEK-R06H-C-EG,ZAMALEK-R20H-C-EG,,down_insider,ZAMALEK...C,ZAMALEK...C
SELMANA-R01J-SIN-EG,SUEZ-R30C-SUZ-EG,Uplink,up_exit,SELMANA...SIN,SUEZ...SUZ
SELMANA-R01J-SIN-EG,SUEZ-R30C-SUZ-EG,Uplink,up_exit,SELMANA...SIN,SUEZ...SUZ
SELMANA-R01J-SIN-EG,SUEZ-R30C-SUZ-EG,Uplink,up_exit,SELMANA...SIN,SUEZ...SUZ
NAGKHDR-R01J-AST-EG,ASYUTW-R41J-AST-EG,Uplink,up_exit,NAGAAKHEDR...AST,ASYUTWEST...AST
NAGKHDR-R01J-AST-EG,ASYUTW-R41J-AST-EG,Uplink,up_exit,NAGAAKHEDR...AST,ASYUTWEST...AST
NAGKHDR-R01J-AST-EG,ASYUTW-R41J-AST-EG,Uplink,up_exit,NAGAAKHEDR...AST,ASYUTWEST...AST
ZOWEIR-R01J-MNF-EG,SHBIN1-R40J-MNF-EG,Uplink,up_exit,ZOWEIR...MNF,SHEBINALKAWM1...MNF
MSHRIF-R01J-MNF-EG,SHBIN1-R41J-MNF-EG,Uplink,up_exit,MESHRIF...MNF,SHEBINALKAWM1...MNF
MSHRIF-R01J-MNF-EG,SHBIN1-R41J-MNF-EG,Uplink,up_exit,MESHRIF...MNF,SHEBINALKAWM1...MNF
MSHRIF-R01J-MNF-EG,SHBIN1-R41J-MNF-EG,Uplink,up_exit,MESHRIF...MNF,SHEBINALKAWM1...MNF
MSHRIF-R01J-MNF-EG,SHBIN1-R41J-MNF-EG,Uplink,up_exit,MESHRIF...MNF,SHEBINALKAWM1...MNF
NEHTTAI-R02J-GH-EG,TANTA2-R32C-GH-EG,Uplink,up_exit,NEHTTAI...GH,TANTA2...GH
NEHTTAI-R02J-GH-EG,TANTA2-R32C-GH-EG,Uplink,up_exit,NEHTTAI...GH,TANTA2...GH
MTGHMR1-R30J-DK-EG,MNSRWST-R41J-DK-EG,Uplink,up_exit,MEETGHAMR1...DK,MANSURAHWEST...DK
MTGHMR1-R30J-DK-EG,MNSRWST-R41J-DK-EG,Uplink,up_exit,MEETGHAMR1...DK,MANSURAHWEST...DK
MTGHMR1-R30J-DK-EG,MNSRWST-R41J-DK-EG,Uplink,up_exit,MEETGHAMR1...DK,MANSURAHWEST...DK
MTGHMR1-R30J-DK-EG,MNSRWST-R41J-DK-EG,Uplink,up_exit,MEETGHAMR1...DK,MANSURAHWEST...DK
MTGHMR1-R30J-DK-EG,MNSRWST-R41J-DK-EG,Uplink,up_exit,MEETGHAMR1...DK,MANSURAHWEST...DK
MTGHMR1-R31J-DK-EG,MNSREST-R40J-DK-EG,1st_BK_uplink,bk_exit,MEETGHAMR1...DK,MANSURAHEAST...DK
MTGHMR1-R31J-DK-EG,MNSREST-R40J-DK-EG,1st_BK_uplink,bk_exit,MEETGHAMR1...DK,MANSURAHEAST...DK
MTGHMR1-R31J-DK-EG,MNSREST-R40J-DK-EG,1st_BK_uplink,bk_exit,MEETGHAMR1...DK,MANSURAHEAST...DK
MTGHMR1-R31J-DK-EG,MNSREST-R40J-DK-EG,1st_BK_uplink,bk_exit,MEETGHAMR1...DK,MANSURAHEAST...DK
MTGHMR1-R31J-DK-EG,MNSREST-R40J-DK-EG,1st_BK_uplink,bk_exit,MEETGHAMR1...DK,MANSURAHEAST...DK
MTGHMR1-R03J-DK-EG,MTGHMR1-R30J-DK-EG,Uplink,up_insider,MEETGHAMR1...DK,MEETGHAMR1...DK
MTGHMR1-R02J-DK-EG,MTGHMR1-R30J-DK-EG,Uplink,up_insider,MEETGHAMR1...DK,MEETGHAMR1...DK
MTGHMR1-R04J-DK-EG,MTGHMR1-R30J-DK-EG,Uplink,up_insider,MEETGHAMR1...DK,MEETGHAMR1...DK
MTGHMR1-R05J-DK-EG,MTGHMR1-R30J-DK-EG,Uplink,up_insider,MEETGHAMR1...DK,MEETGHAMR1...DK
MTGHMR1-R31J-DK-EG,MTGHMR1-R30J-DK-EG,,up_insider,MEETGHAMR1...DK,MEETGHAMR1...DK
MTGHMR1-R31J-DK-EG,MTGHMR1-R30J-DK-EG,,up_insider,MEETGHAMR1...DK,MEETGHAMR1...DK
MTGHMR1-R31J-DK-EG,MTGHMR1-R30J-DK-EG,,up_insider,MEETGHAMR1...DK,MEETGHAMR1...DK
MTGHMR1-R31J-DK-EG,MTGHMR1-R30J-DK-EG,,up_insider,MEETGHAMR1...DK,MEETGHAMR1...DK
MTGHMR1-R31J-DK-EG,MTGHMR1-R30J-DK-EG,,up_insider,MEETGHAMR1...DK,MEETGHAMR1...DK
MTGHMR1-R20H-DK-EG,MTGHMR1-R30J-DK-EG,,up_insider,MEETGHAMR1...DK,MEETGHAMR1...DK
MTGHMR1-R03J-DK-EG,MTGHMR1-R31J-DK-EG,Uplink,bk_insider,MEETGHAMR1...DK,MEETGHAMR1...DK
MTGHMR1-R02J-DK-EG,MTGHMR1-R31J-DK-EG,Uplink,bk_insider,MEETGHAMR1...DK,MEETGHAMR1...DK
MTGHMR1-R04J-DK-EG,MTGHMR1-R31J-DK-EG,Uplink,bk_insider,MEETGHAMR1...DK,MEETGHAMR1...DK
MTGHMR1-R05J-DK-EG,MTGHMR1-R31J-DK-EG,Uplink,bk_insider,MEETGHAMR1...DK,MEETGHAMR1...DK
MTGHMR1-R30J-DK-EG,MTGHMR1-R31J-DK-EG,,bk_insider,MEETGHAMR1...DK,MEETGHAMR1...DK
MTGHMR1-R30J-DK-EG,MTGHMR1-R31J-DK-EG,,bk_insider,MEETGHAMR1...DK,MEETGHAMR1...DK
MTGHMR1-R30J-DK-EG,MTGHMR1-R31J-DK-EG,,bk_insider,MEETGHAMR1...DK,MEETGHAMR1...DK
MTGHMR1-R30J-DK-EG,MTGHMR1-R31J-DK-EG,,bk_insider,MEETGHAMR1...DK,MEETGHAMR1...DK
MTGHMR1-R30J-DK-EG,MTGHMR1-R31J-DK-EG,,bk_insider,MEETGHAMR1...DK,MEETGHAMR1...DK
MTGHMR1-R20H-DK-EG,MTGHMR1-R31J-DK-EG,,bk_insider,MEETGHAMR1...DK,MEETGHAMR1...DK
MTGHMR1-R30J-DK-EG,MTGHMR1-R02J-DK-EG,Downlink,down_insider,MEETGHAMR1...DK,MEETGHAMR1...DK
MTGHMR1-R30J-DK-EG,MTGHMR1-R03J-DK-EG,Downlink,down_insider,MEETGHAMR1...DK,MEETGHAMR1...DK
MTGHMR1-R30J-DK-EG,MTGHMR1-R04J-DK-EG,Downlink,down_insider,MEETGHAMR1...DK,MEETGHAMR1...DK
MTGHMR1-R30J-DK-EG,MTGHMR1-R05J-DK-EG,Downlink,down_insider,MEETGHAMR1...DK,MEETGHAMR1...DK
MTGHMR1-R31J-DK-EG,MTGHMR1-R03J-DK-EG,Downlink,down_insider,MEETGHAMR1...DK,MEETGHAMR1...DK
